borrower_id,period,region,employment_status,loan_purpose,home_ownership,annual_income,loan_amount,debt_to_income,credit_score,credit_utilization,past_due_count,credit_inquiries,months_since_last_delinquency,employment_years,account_age_months,num_open_accounts,default
B005292,OOT,Ontario,Employed,Auto,Rent,65874.59,12946.55,0.4603,603.0,0.0814,4,1,28.6,3.3,15.1,6,0
B005293,OOT,Quebec,Employed,Home improvement,Mortgage,163084.89,33718.52,0.4443,745.0,0.0391,2,2,54.5,5.0,13.4,11,0
B005294,OOT,British Columbia,Part-time,Home improvement,Other,60679.41,25678.16,0.2728,600.0,0.394,0,1,20.4,0.0,48.6,7,0
B005295,Development,Quebec,Employed,Personal,Own,75633.83,16740.48,0.4939,712.0,0.2432,1,2,1.2,13.2,5.4,10,0
B005296,OOT,Ontario,Part-time,Debt consolidation,Rent,64882.86,31282.04,0.3896,706.0,0.4007,3,1,7.6,0.8,64.7,7,0
B005297,Development,British Columbia,Employed,Auto,Rent,93670.38,41189.65,0.1068,680.0,0.0647,3,0,8.1,0.9,39.0,4,0
B005298,OOT,Alberta,Employed,Debt consolidation,Rent,45199.57,25398.94,0.5572,665.0,0.2518,2,1,1.2,7.7,25.8,7,0
B005299,Development,Ontario,Employed,Debt consolidation,Own,67734.33,54298.78,0.2124,695.0,0.3159,0,1,11.3,1.7,71.5,8,0
B005300,Development,Alberta,Unemployed,Education,Own,75599.38,33735.94,0.3188,682.0,0.6799,1,3,3.0,7.1,3.0,3,0
B005301,Development,Ontario,Self-employed,Debt consolidation,Rent,51441.76,20157.61,0.1203,623.0,0.3742,0,2,43.0,4.8,44.0,5,0
B005302,OOT,Quebec,Employed,Debt consolidation,Rent,42522.21,28360.91,0.313,586.0,0.1169,0,0,3.2,3.6,103.0,9,0
B005303,Development,Quebec,Employed,Education,Own,44666.62,12865.98,0.3378,712.0,0.4382,0,2,4.3,4.7,40.7,11,0
B005304,OOT,Ontario,Employed,Debt consolidation,Other,118471.34,21384.85,0.2083,779.0,0.536,1,1,0.7,3.1,3.0,7,0
B005305,Development,Ontario,Employed,Auto,Own,77051.75,23225.86,0.1672,740.0,0.4959,0,4,36.2,8.6,10.8,4,0
B005306,OOT,Ontario,Employed,Debt consolidation,Rent,,30764.57,0.2487,608.0,0.1766,1,1,,3.0,11.6,10,0
B005307,Development,Ontario,Self-employed,Auto,Rent,62958.17,40546.56,0.5495,741.0,0.2982,0,1,24.1,1.3,3.0,4,0
B005308,Development,Ontario,Employed,Debt consolidation,Rent,58115.61,22879.7,0.2461,733.0,0.6251,2,2,5.1,4.6,16.2,8,0
B005309,Development,British Columbia,Employed,Debt consolidation,Own,99651.98,17537.93,0.3505,591.0,0.2409,0,4,6.1,6.8,60.4,7,0
B005310,OOT,Quebec,Employed,Debt consolidation,Own,,34869.59,0.6774,588.0,0.7708,0,2,0.7,2.6,84.6,3,0
B005311,OOT,Quebec,Employed,Debt consolidation,Rent,53948.26,29622.68,0.1411,707.0,0.1722,1,4,47.7,17.1,26.0,5,0
B005312,OOT,British Columbia,Employed,Personal,Own,79847.68,19593.0,0.2743,575.0,0.3306,0,1,35.8,10.0,23.7,5,0
B005313,Development,British Columbia,Part-time,Debt consolidation,Rent,26392.12,17809.77,0.3819,611.0,0.2165,2,1,7.7,8.4,7.8,2,0
B005314,Development,British Columbia,Employed,Home improvement,Other,136072.64,37482.29,0.4095,584.0,0.7191,2,2,8.4,0.6,249.9,2,0
B005315,OOT,British Columbia,Employed,Home improvement,Mortgage,25929.67,21814.0,0.058,667.0,0.564,0,1,33.5,34.5,105.3,8,0
B005316,OOT,Ontario,Employed,Home improvement,Rent,57427.02,30046.15,0.3399,598.0,0.4856,0,0,6.2,7.0,22.7,7,1
B005317,OOT,British Columbia,Self-employed,Personal,Own,48275.52,30972.6,0.05,776.0,0.5881,0,1,14.2,4.9,7.0,9,0
B005318,Development,Other,Employed,Debt consolidation,Other,107406.82,17960.5,0.4793,624.0,0.6999,1,0,27.2,2.3,74.3,6,0
B005319,Development,British Columbia,Employed,Debt consolidation,Rent,46471.44,26002.12,0.195,652.0,0.1833,2,1,0.1,0.8,53.7,8,0
B005320,OOT,Other,Part-time,Debt consolidation,Mortgage,71750.48,35039.19,0.0562,710.0,0.0543,0,0,3.8,6.1,64.8,5,0
B005321,Development,Ontario,Employed,Personal,Rent,119631.45,18571.11,0.4913,635.0,0.5475,1,2,11.4,1.3,44.8,4,0
B005322,Development,Quebec,Employed,Education,Rent,109530.75,28152.89,0.2424,792.0,0.2648,1,1,12.6,3.1,12.0,6,0
B005323,Development,Ontario,Employed,Debt consolidation,Other,49498.44,34598.43,0.4027,734.0,0.4611,0,0,42.1,2.1,48.6,4,0
B005324,Development,Alberta,Unemployed,Home improvement,Other,97652.5,15958.67,0.1004,645.0,0.2886,2,4,71.9,2.1,148.8,7,0
B005325,Development,Ontario,Employed,Auto,Mortgage,112413.6,21516.44,0.4098,850.0,0.7303,0,1,8.7,2.2,33.7,9,0
B005326,Development,Other,Employed,Debt consolidation,Own,85259.84,47319.17,0.6702,722.0,0.5678,0,2,2.2,8.2,51.5,3,0
B005327,OOT,Alberta,Employed,Debt consolidation,Other,59403.79,33376.57,0.5295,764.0,0.5238,1,1,23.8,2.7,25.8,5,0
B005328,OOT,Alberta,Employed,Auto,Rent,64352.82,58438.04,0.1492,691.0,0.2937,1,2,20.7,12.1,159.3,1,0
B005329,OOT,Ontario,Self-employed,Debt consolidation,Other,77007.04,30453.69,0.1735,700.0,0.4235,1,3,47.4,1.3,85.9,4,0
B005330,Development,British Columbia,Employed,Debt consolidation,Rent,71459.66,28949.76,0.1925,732.0,0.3447,0,0,31.2,1.8,13.5,7,0
B005331,Development,Quebec,Unemployed,Debt consolidation,Mortgage,89752.51,30909.55,0.37,688.0,0.4646,1,1,9.4,4.4,3.0,7,0
B005332,OOT,Ontario,Employed,Auto,Rent,93860.4,16512.12,0.3183,833.0,0.2414,0,0,2.1,0.5,70.6,4,0
B005333,Development,British Columbia,Employed,Debt consolidation,Rent,77882.18,33674.49,0.0837,742.0,0.1333,2,1,14.4,1.2,99.3,8,0
B005334,Development,Ontario,Employed,Debt consolidation,Rent,63701.24,23298.7,0.1851,731.0,0.8453,1,1,17.9,3.7,12.4,6,0
B005335,Development,Alberta,Employed,Auto,Rent,76072.85,20476.73,0.3359,637.0,0.6404,1,1,71.9,2.7,22.4,8,0
B005336,Development,British Columbia,Employed,Home improvement,Mortgage,39920.32,44508.52,0.567,642.0,0.3303,0,1,10.8,1.1,36.1,5,0
B005337,OOT,Other,Part-time,Personal,Rent,61345.81,58167.67,0.2025,642.0,0.2139,1,2,40.6,0.5,23.8,10,0
B005338,OOT,Ontario,Employed,Personal,Rent,128905.78,24952.84,0.1574,647.0,0.1331,1,0,8.4,0.3,26.2,6,0
B005339,Development,Ontario,Self-employed,Auto,Own,118358.03,25182.45,0.4911,578.0,0.5674,3,0,17.5,3.0,110.7,5,0
B005340,Development,Quebec,Employed,Personal,Mortgage,47784.88,11331.89,0.3393,680.0,0.2068,0,2,1.3,4.3,25.2,9,0
B005341,Development,Ontario,Employed,Debt consolidation,Mortgage,58935.27,14324.26,0.0765,766.0,0.4596,2,1,20.9,6.7,115.9,4,0
B005342,Development,British Columbia,Part-time,Debt consolidation,Rent,77088.66,32400.75,0.3286,665.0,0.1258,0,0,6.1,0.3,107.9,6,0
B005343,OOT,British Columbia,Employed,Home improvement,Rent,55440.82,22400.86,0.3875,626.0,0.2148,1,1,7.2,3.4,176.0,8,0
B005344,Development,Alberta,Part-time,Auto,Own,44678.35,34898.85,0.3081,755.0,0.3943,3,2,7.0,3.5,24.3,9,0
B005345,Development,Alberta,Employed,Personal,Mortgage,67043.04,19864.79,0.6565,658.0,0.4546,0,1,3.3,12.4,28.0,5,0
B005346,Development,Quebec,Employed,Debt consolidation,Other,77170.72,20520.96,0.6966,763.0,0.1664,0,1,81.1,1.7,9.4,3,0
B005347,Development,Alberta,Employed,Debt consolidation,Own,83617.98,35348.94,0.3015,721.0,0.5357,1,2,48.3,3.3,177.5,3,0
B005348,Development,Alberta,Employed,Personal,Mortgage,34162.91,15812.52,0.4322,633.0,0.1424,2,3,2.4,0.2,143.7,7,0
B005349,Development,Ontario,Employed,Auto,Own,46308.37,20407.71,0.1711,745.0,0.5517,0,4,12.9,13.9,52.6,3,0
B005350,Development,Quebec,Employed,Home improvement,Own,42571.36,42191.67,0.2545,711.0,0.5904,0,0,32.7,4.5,42.0,4,0
B005351,Development,Ontario,Employed,Home improvement,Mortgage,66599.26,17719.11,0.5229,751.0,0.8018,0,1,13.8,5.2,128.1,6,0
B005352,OOT,Ontario,Part-time,Home improvement,Other,44319.38,41010.88,0.6107,741.0,0.1249,1,1,50.3,5.8,15.0,3,0
B005353,OOT,Quebec,Employed,Debt consolidation,Rent,75536.23,28739.39,0.2585,638.0,0.4896,0,3,3.3,4.0,19.8,8,0
B005354,Development,Alberta,Part-time,Home improvement,Rent,43443.21,19029.31,0.3548,,0.5817,0,2,2.8,4.8,107.6,10,0
B005355,OOT,British Columbia,Employed,Home improvement,Rent,71113.45,48568.44,0.2882,658.0,0.8022,0,0,31.7,0.6,130.3,6,0
B005356,Development,British Columbia,Employed,Debt consolidation,Own,64683.82,22220.75,0.3504,675.0,0.4601,0,3,0.9,3.2,27.9,3,0
B005357,OOT,British Columbia,Part-time,Debt consolidation,Rent,72177.24,34782.34,0.2301,635.0,0.192,0,4,9.8,5.0,135.8,4,0
B005358,Development,Other,Employed,Auto,Mortgage,55273.6,14334.27,0.5672,667.0,0.197,0,1,11.0,1.3,62.1,8,0
B005359,Development,British Columbia,Employed,Auto,Mortgage,77681.81,33854.28,0.1407,638.0,0.268,0,2,2.1,8.1,91.9,5,0
B005360,Development,Ontario,Part-time,Personal,Rent,44163.01,28885.63,0.05,603.0,0.8337,4,4,14.8,1.7,116.8,6,0
B005361,Development,Quebec,Employed,Education,Rent,95542.75,42517.28,0.2627,659.0,0.5336,0,1,60.7,1.9,3.0,9,0
B005362,Development,Ontario,Self-employed,Education,Rent,83541.16,12039.51,0.3202,591.0,0.0423,0,1,8.8,1.2,112.4,2,0
B005363,Development,Quebec,Employed,Personal,Mortgage,80828.62,37960.49,0.3534,623.0,0.1566,1,0,3.5,14.0,58.3,3,0
B005364,Development,British Columbia,Employed,Debt consolidation,Rent,77812.31,17599.69,0.524,619.0,0.1832,0,3,1.0,0.3,68.0,9,0
B005365,Development,Ontario,Employed,Auto,Other,107748.65,19389.98,0.2761,616.0,0.7265,1,1,4.8,1.4,24.3,5,0
B005366,Development,Alberta,Employed,Personal,Mortgage,89264.02,9566.26,0.3327,638.0,0.4959,0,0,3.1,0.2,13.3,8,0
B005367,OOT,Ontario,Employed,Auto,Rent,49950.22,23515.07,0.4709,541.0,0.1533,2,1,12.1,1.6,54.5,7,0
B005368,OOT,Ontario,Employed,Auto,Rent,83758.86,24126.8,0.2873,672.0,0.537,1,1,13.5,2.9,3.0,2,0
B005369,Development,Other,Employed,Education,Rent,74881.42,9961.12,0.1185,775.0,0.6733,0,2,12.7,0.9,3.6,11,0
B005370,Development,Ontario,Employed,Debt consolidation,Mortgage,120622.32,37499.7,0.486,554.0,0.5921,1,4,5.8,15.9,61.5,3,0
B005371,Development,Ontario,Part-time,Auto,Own,115402.16,15258.72,0.3868,685.0,0.6647,2,4,34.7,2.0,14.2,8,0
B005372,OOT,Ontario,Employed,Debt consolidation,Rent,50413.9,26027.29,0.3179,557.0,0.2933,0,4,40.0,9.7,65.9,6,0
B005373,Development,Ontario,Employed,Home improvement,Own,49036.08,23891.87,0.1284,468.0,0.7313,1,1,0.9,1.3,25.2,3,0
B005374,OOT,Alberta,Employed,Home improvement,Mortgage,77784.74,31464.03,0.3328,576.0,0.7636,0,1,20.8,8.1,33.9,4,0
B005375,OOT,Ontario,Part-time,Home improvement,Mortgage,36599.4,26116.26,0.292,707.0,0.321,0,0,2.1,0.4,62.0,2,0
B005376,OOT,Ontario,Employed,Debt consolidation,Mortgage,40892.27,20421.02,0.1711,663.0,0.0989,0,7,26.9,1.3,6.0,6,0
B005377,OOT,Ontario,Self-employed,Debt consolidation,Rent,64250.4,12941.14,0.3047,668.0,0.4837,0,3,16.0,1.5,3.0,6,0
B005378,Development,Ontario,Employed,Debt consolidation,Rent,94204.11,35039.46,0.3201,551.0,0.4112,0,0,15.4,10.6,53.4,5,0
B005379,Development,Alberta,Employed,Auto,Mortgage,51943.37,25801.78,0.2438,723.0,0.2277,1,0,1.1,2.3,39.2,7,0
B005380,Development,British Columbia,Employed,Debt consolidation,Rent,74562.59,11813.32,0.1608,753.0,0.5956,0,4,7.6,8.8,19.7,5,0
B005381,Development,Quebec,Employed,Auto,Rent,117726.73,14041.82,0.1882,606.0,0.1274,1,3,29.2,12.7,27.2,4,0
B005382,Development,Ontario,Employed,Personal,Mortgage,102023.01,23126.94,0.2223,745.0,0.3648,1,6,15.1,8.0,16.7,5,0
B005383,Development,Ontario,Employed,Home improvement,Rent,32612.72,32818.32,0.2546,734.0,0.2449,1,0,2.0,5.2,56.6,4,0
B005384,Development,Other,Employed,Debt consolidation,Own,33708.75,17999.74,0.1133,703.0,0.4919,1,1,25.8,9.1,22.4,6,0
B005385,Development,British Columbia,Unemployed,Auto,Rent,112041.1,50460.25,0.33,633.0,0.7505,1,0,16.1,12.8,53.8,2,0
B005386,Development,Quebec,Employed,Home improvement,Own,93162.1,42821.87,0.1861,706.0,0.6164,2,2,10.2,0.8,4.0,4,0
B005387,Development,Alberta,Employed,Auto,Mortgage,109856.67,17877.57,0.5047,693.0,0.5267,1,1,1.9,5.9,149.1,7,0
B005388,Development,British Columbia,Part-time,Debt consolidation,Own,84625.25,24609.18,0.3567,601.0,0.4952,1,0,10.6,5.3,135.9,5,0
B005389,OOT,Alberta,Employed,Auto,Rent,,44456.33,0.4675,710.0,0.8502,0,1,14.8,5.3,142.1,5,0
B005390,Development,British Columbia,Employed,Auto,Rent,49064.02,31494.07,0.1926,709.0,0.3417,1,1,4.6,1.2,94.4,2,0
B005391,Development,Ontario,Employed,Home improvement,Own,46142.44,23841.18,0.5673,650.0,0.2516,4,2,26.2,0.7,17.8,4,0
B005392,Development,Ontario,Self-employed,Debt consolidation,Rent,64177.31,12268.06,0.3155,596.0,0.5012,2,6,24.2,5.2,10.3,8,0
B005393,Development,Quebec,Self-employed,Debt consolidation,Rent,66219.73,22602.5,0.2784,831.0,0.1642,2,3,70.5,14.5,5.9,5,0
B005394,Development,British Columbia,Self-employed,Education,Rent,76808.64,10179.68,0.1918,674.0,0.6299,0,3,23.4,4.6,24.1,7,0
B005395,Development,Quebec,Employed,Education,Own,34115.58,81602.23,0.3028,683.0,0.3627,2,1,5.6,22.1,43.9,2,0
B005396,OOT,Alberta,Employed,Debt consolidation,Rent,65518.33,24630.78,0.1803,625.0,0.5393,0,2,10.5,8.1,10.7,5,0
B005397,Development,Quebec,Employed,Debt consolidation,Mortgage,38119.45,57279.8,0.3588,666.0,0.1859,0,1,26.2,0.6,119.6,11,0
B005398,Development,Quebec,Self-employed,Debt consolidation,Mortgage,60376.37,24643.91,0.4173,755.0,0.0872,2,0,10.5,0.4,86.5,4,0
B005399,Development,Alberta,Self-employed,Education,Mortgage,74405.16,10609.14,0.1454,702.0,0.4249,0,3,2.1,2.8,65.2,8,0
B005400,Development,Ontario,Self-employed,Debt consolidation,Rent,99225.31,34392.8,0.1347,713.0,0.332,0,2,44.2,4.7,106.4,7,0
B005401,OOT,Alberta,Employed,Debt consolidation,Own,121323.49,26985.28,0.1439,664.0,0.2936,0,3,3.9,11.3,41.5,8,0
B005402,Development,Alberta,Employed,Auto,Rent,87904.87,33370.63,0.4988,632.0,0.3831,2,3,10.9,4.6,10.9,6,0
B005403,OOT,Ontario,Employed,Personal,Mortgage,92975.47,49038.58,0.3174,643.0,0.592,1,1,9.6,9.7,26.8,7,0
B005404,Development,Alberta,Employed,Debt consolidation,Mortgage,77344.86,23052.2,0.1725,748.0,0.7873,0,1,19.3,3.6,42.1,2,0
B005405,OOT,Ontario,Employed,Education,Own,125345.96,20995.82,0.4078,633.0,0.1244,1,3,2.1,0.6,34.6,5,0
B005406,Development,Alberta,Employed,Home improvement,Rent,137380.24,23765.84,0.2833,562.0,0.4283,2,1,23.6,1.3,35.5,4,0
B005407,Development,Ontario,Part-time,Auto,Rent,43141.77,17749.67,0.0756,597.0,0.4032,3,2,20.7,0.2,57.9,2,0
B005408,Development,British Columbia,Self-employed,Home improvement,Own,68646.4,34344.6,0.3161,609.0,0.2468,1,1,10.0,5.2,34.7,9,0
B005409,OOT,British Columbia,Employed,Auto,Mortgage,57575.36,21868.84,0.4277,771.0,0.3083,1,3,13.3,0.8,39.0,6,0
B005410,Development,Ontario,Self-employed,Auto,Other,77795.46,62340.48,0.0798,587.0,0.1118,0,1,1.0,14.1,3.0,3,0
B005411,OOT,Ontario,Employed,Debt consolidation,Rent,,30006.45,0.1369,680.0,0.2082,2,1,16.2,11.6,63.8,7,0
B005412,OOT,Ontario,Part-time,Debt consolidation,Own,87983.96,31987.28,0.386,713.0,0.3819,0,2,96.0,20.9,20.2,6,0
B005413,OOT,Quebec,Employed,Debt consolidation,Mortgage,34608.79,14548.48,0.4108,663.0,0.3827,0,3,20.4,9.8,36.9,6,0
B005414,OOT,Alberta,Employed,Debt consolidation,Other,91391.27,18678.25,0.385,784.0,0.3545,1,6,8.5,2.9,38.1,4,1
B005415,Development,Alberta,Employed,Home improvement,Mortgage,63380.25,29336.87,0.1639,787.0,0.4174,3,2,17.0,0.5,18.5,10,0
B005416,Development,Alberta,Employed,Auto,Mortgage,83728.08,27442.14,0.2848,850.0,0.5673,1,3,13.9,3.6,3.6,3,0
B005417,Development,Ontario,Self-employed,Home improvement,Other,80990.05,11932.88,0.4398,631.0,0.2668,0,3,6.2,1.0,12.9,7,0
B005418,Development,British Columbia,Employed,Debt consolidation,Rent,59750.93,26761.38,0.2138,803.0,0.506,1,2,2.4,8.5,200.6,5,0
B005419,Development,Alberta,Employed,Debt consolidation,Mortgage,,27600.73,0.1165,595.0,0.4728,2,1,1.7,29.3,11.5,3,0
B005420,Development,Ontario,Self-employed,Debt consolidation,Rent,82288.98,15274.89,0.399,746.0,0.1621,0,1,20.4,0.9,130.3,10,0
B005421,OOT,Ontario,Employed,Education,Rent,64972.12,12125.79,0.1596,629.0,0.5851,1,2,3.4,3.9,3.0,8,0
B005422,Development,Ontario,Part-time,Debt consolidation,Rent,68336.33,52197.66,0.1784,731.0,0.5096,0,1,11.3,7.0,38.3,7,0
B005423,OOT,Ontario,Part-time,Personal,Other,90762.04,16160.93,0.4845,779.0,0.5218,1,1,3.8,8.3,13.1,6,0
B005424,Development,Ontario,Employed,Debt consolidation,Rent,56114.33,21550.13,0.5093,616.0,0.8174,0,1,10.5,8.6,45.8,6,0
B005425,OOT,Ontario,Employed,Debt consolidation,Mortgage,34533.77,28754.61,0.2296,720.0,0.4454,0,2,1.0,11.1,187.9,11,0
B005426,Development,Ontario,Employed,Home improvement,Own,39167.05,28013.65,0.5304,591.0,0.442,0,3,9.7,4.3,94.0,11,0
B005427,OOT,Other,Employed,Debt consolidation,Own,160825.47,31160.71,0.4859,739.0,0.3725,0,5,35.7,1.5,4.5,2,0
B005428,Development,Ontario,Part-time,Personal,Rent,48951.75,16946.2,0.5845,571.0,0.1327,0,2,74.7,6.1,15.4,4,0
B005429,Development,Ontario,Employed,Education,Own,79301.43,20253.4,0.6558,694.0,0.3518,0,1,22.8,3.3,26.0,6,0
B005430,Development,Quebec,Employed,Home improvement,Own,62322.83,24068.82,0.5017,739.0,0.3731,0,3,27.6,5.8,7.8,7,0
B005431,Development,Quebec,Employed,Home improvement,Mortgage,65733.31,58382.27,0.3621,568.0,0.6068,0,1,16.5,8.4,36.9,7,0
B005432,Development,Alberta,Part-time,Debt consolidation,Rent,117013.41,24979.47,0.3018,686.0,0.7743,0,3,40.3,3.1,10.5,5,0
B005433,Development,Ontario,Employed,Education,Mortgage,59774.58,24223.6,0.2537,714.0,0.3872,1,3,44.4,0.6,173.1,4,0
B005434,Development,Other,Employed,Debt consolidation,Mortgage,51471.47,23640.81,0.6094,737.0,0.5303,1,5,24.2,5.6,121.4,3,0
B005435,Development,Alberta,Employed,Personal,Rent,49937.66,49158.99,0.3183,695.0,0.327,2,0,5.9,9.6,113.6,7,0
B005436,Development,Ontario,Employed,Personal,Own,88442.72,38718.57,0.0815,758.0,0.2217,0,1,5.1,9.2,10.2,13,0
B005437,Development,Quebec,Employed,Education,Mortgage,48768.27,15923.08,0.4373,645.0,0.4158,0,2,2.2,6.2,169.5,4,0
B005438,Development,British Columbia,Employed,Debt consolidation,Mortgage,39097.1,16663.25,0.2022,748.0,0.0871,0,2,6.2,6.6,8.8,2,0
B005439,OOT,Ontario,Employed,Auto,Other,79291.46,50081.63,0.1311,582.0,0.4269,2,1,5.6,8.3,300.0,11,0
B005440,OOT,Quebec,Self-employed,Debt consolidation,Rent,79502.11,32739.96,0.2632,602.0,0.5994,0,1,8.2,1.6,16.1,8,0
B005441,Development,Ontario,Employed,Debt consolidation,Mortgage,80169.44,18364.95,0.5161,540.0,0.4772,1,2,30.1,2.5,5.4,8,0
B005442,Development,Ontario,Employed,Auto,Own,80356.79,20676.58,0.2461,581.0,0.3212,0,4,0.8,3.4,76.2,4,0
B005443,Development,Ontario,Employed,Personal,Mortgage,30201.49,23798.22,0.2044,737.0,0.0984,3,0,1.8,,103.7,6,0
B005444,Development,Ontario,Part-time,Home improvement,Mortgage,98749.81,25848.87,0.3077,748.0,0.7545,0,0,10.1,12.3,123.5,11,0
B005445,OOT,Quebec,Employed,Debt consolidation,Mortgage,49386.98,21694.31,0.3108,544.0,0.5512,2,1,3.8,2.4,81.1,3,0
B005446,Development,Alberta,Employed,Home improvement,Mortgage,70291.15,42180.36,0.3698,638.0,0.849,0,4,8.5,2.8,89.0,10,1
B005447,Development,Ontario,Self-employed,Debt consolidation,Mortgage,113561.35,21335.98,0.2179,622.0,0.4449,0,2,2.4,3.4,18.6,10,0
B005448,OOT,Ontario,Self-employed,Education,Rent,101722.48,48422.24,0.5742,643.0,0.0495,3,4,0.7,13.7,228.3,4,0
B005449,Development,British Columbia,Employed,Personal,Rent,70250.43,78831.24,0.2189,695.0,0.1458,0,2,62.0,5.9,29.5,5,0
B005450,OOT,Alberta,Self-employed,Auto,Mortgage,96671.95,43710.12,0.2079,692.0,0.3323,1,4,10.9,0.8,32.4,5,0
B005451,OOT,Ontario,Employed,Auto,Mortgage,40322.36,31043.75,0.2236,614.0,0.483,1,2,0.2,8.2,26.7,5,0
B005452,Development,Ontario,Employed,Personal,Rent,110016.04,23846.45,0.2583,672.0,0.9562,2,2,3.1,15.0,12.2,3,0
B005453,Development,Ontario,Self-employed,Auto,Mortgage,66376.6,9139.37,0.294,689.0,0.3374,1,1,8.4,6.0,9.7,6,0
B005454,Development,Alberta,Employed,Auto,Own,46762.27,26902.4,0.1718,791.0,0.3268,1,1,12.8,13.6,56.8,2,0
B005455,OOT,Quebec,Employed,Personal,Own,66226.64,24725.47,0.2423,746.0,0.5233,0,1,8.1,0.7,29.4,8,0
B005456,Development,Other,Employed,Home improvement,Rent,82918.99,18768.31,0.0897,669.0,0.6146,2,1,29.6,0.3,95.8,4,0
B005457,Development,Quebec,Self-employed,Personal,Mortgage,73259.28,10033.01,0.2521,589.0,0.0881,0,0,10.2,3.3,110.8,4,0
B005458,Development,British Columbia,Unemployed,Home improvement,Rent,,10758.82,0.2615,699.0,0.4328,2,6,16.7,1.1,19.9,9,0
B005459,Development,Alberta,Employed,Auto,Mortgage,50394.02,27291.42,0.4956,617.0,0.7754,2,3,3.9,0.2,12.3,5,0
B005460,Development,Alberta,Self-employed,Education,Mortgage,69428.53,30716.12,0.1538,596.0,0.0771,1,3,6.5,8.0,13.0,4,0
B005461,OOT,Alberta,Employed,Debt consolidation,Rent,61124.56,22441.07,0.3462,672.0,0.4551,1,1,59.2,2.6,27.2,3,0
B005462,Development,Other,Employed,Auto,Mortgage,88003.72,36795.44,0.2301,700.0,0.8083,0,2,3.5,6.4,18.0,6,0
B005463,OOT,British Columbia,Employed,Debt consolidation,Rent,74235.12,14555.13,0.2843,701.0,0.0545,1,4,6.0,2.8,30.8,3,1
B005464,Development,Other,Employed,Personal,Mortgage,,19238.87,0.4384,651.0,0.2735,0,3,9.8,1.6,133.4,7,0
B005465,Development,British Columbia,Employed,Debt consolidation,Mortgage,75817.81,32773.0,0.264,776.0,0.2341,0,0,0.1,12.5,43.2,5,0
B005466,OOT,Ontario,Self-employed,Personal,Rent,45608.76,28997.85,0.4025,747.0,0.1346,0,2,53.9,1.2,60.9,5,0
B005467,OOT,Alberta,Self-employed,Debt consolidation,Mortgage,63366.18,24758.98,0.1538,744.0,0.2657,0,1,23.9,9.1,53.3,7,0
B005468,OOT,Ontario,Employed,Auto,Rent,57752.34,44777.13,0.0929,645.0,0.5206,2,0,15.1,3.8,10.4,6,0
B005469,Development,Quebec,Self-employed,Education,Mortgage,81328.64,14693.45,0.2017,741.0,0.333,2,0,7.2,1.5,30.5,3,0
B005470,Development,Quebec,Employed,Personal,Mortgage,93306.62,26689.69,0.4028,651.0,0.8173,1,1,9.9,8.9,24.2,6,0
B005471,OOT,British Columbia,Employed,Auto,Rent,91654.54,56341.81,0.3505,617.0,0.2865,0,1,4.9,1.0,11.8,7,0
B005472,Development,Other,Employed,Debt consolidation,Rent,36126.78,31419.87,0.3422,784.0,0.0493,1,1,35.4,5.8,95.4,2,0
B005473,Development,Alberta,Employed,Home improvement,Mortgage,57033.39,15903.77,0.1939,742.0,0.1951,0,2,72.5,2.0,47.3,6,0
B005474,Development,Alberta,Part-time,Auto,Mortgage,53565.63,15021.75,0.3671,693.0,0.4474,1,0,38.7,8.9,31.3,3,0
B005475,Development,Ontario,Employed,Auto,Rent,65792.31,36150.69,0.4542,725.0,0.4487,0,1,20.9,1.5,62.9,7,0
B005476,Development,Ontario,Employed,Home improvement,Rent,80262.27,37856.41,0.26,672.0,0.6793,0,0,40.1,6.1,113.0,5,0
B005477,Development,British Columbia,Employed,Personal,Rent,113085.56,32183.06,0.1774,678.0,0.2641,0,1,9.6,11.3,20.3,5,0
B005478,Development,Alberta,Employed,Auto,Rent,54572.92,35954.03,0.1466,568.0,0.5074,0,1,40.0,11.1,59.2,3,0
B005479,Development,Ontario,Employed,Home improvement,Rent,92075.45,23783.33,0.2018,604.0,0.5681,1,1,18.5,6.4,25.3,5,0
B005480,OOT,Quebec,Self-employed,Auto,Mortgage,69540.6,11766.96,0.3321,765.0,0.554,1,1,28.7,19.9,3.0,6,0
B005481,Development,Ontario,Unemployed,Auto,Rent,79049.46,29791.66,0.1786,663.0,0.65,0,0,6.7,2.3,12.3,4,0
B005482,Development,Other,Employed,Auto,Mortgage,53172.52,16987.23,0.3074,773.0,0.3172,0,2,10.6,8.7,76.0,5,0
B005483,OOT,Quebec,Employed,Debt consolidation,Mortgage,36134.19,26098.37,0.7489,764.0,0.5705,1,1,87.1,1.3,18.1,5,0
B005484,Development,Alberta,Employed,Debt consolidation,Mortgage,73910.34,14030.54,0.5362,729.0,0.2086,1,2,3.9,0.1,93.0,2,0
B005485,OOT,British Columbia,Employed,Home improvement,Own,96528.49,27116.56,0.2349,686.0,0.17,1,2,12.7,3.8,14.7,6,0
B005486,Development,Ontario,Part-time,Debt consolidation,Rent,90010.92,29854.29,0.544,749.0,0.063,0,1,17.3,6.0,123.3,7,0
